-- Shinedown
-- Papa Roach
Crooked_Teeth,https://youtube.com/playlist?list=OLAK5uy_kasq2bfWquuBRsxjF3yka1rmzYDNaEyfg
FEAR,https://youtube.com/playlist?list=OLAK5uy_k7GHvLW0Fnibxm6NMa2OAunqaeVUlJG5g
The_Connection,https://youtube.com/playlist?list=OLAK5uy_lWRSHrna88KEnktNhZ6X4MAwvDPeXELtw
Metamorphosis,https://youtube.com/playlist?list=OLAK5uy_l1wS347LagVTZJk7MYBqtTJ-7ULV-P9WI
The_paramour_sessions,https://youtube.com/playlist?list=OLAK5uy_lVYKCoZvus69xfjfhgaoIPr2u59TLX0-A
Getting_Away_with_murder,https://youtube.com/playlist?list=OLAK5uy_kzhFEEP3NQ84aovN3-mqtXwqmC8HQilXE
Lovehatetragedy,https://www.youtube.com/watch?v=Sw1Q35fWkFM&list=PL86AA878436145001
-- Imminence
This_is_goodbye,https://youtube.com/playlist?list=OLAK5uy_n0BXvsRB2EVh2kGO_qTORNL7apTsaIRIE
Imminence_acoustic,https://youtube.com/playlist?list=PLZ_J-RY1jfjNu7k5iQAPR2opRpya92yCW
Imminence_Leave_The_LIght_On,https://youtube.com/playlist?list=PLdo5-eV387ZfFYTtVlAngoRo0EetQ8-mr
Heaven_In_hiding,https://youtube.com/playlist?list=OLAK5uy_l3bb7eqN578YBP37kPi55aQL3Z4OSwC9c
-- Sabaton
Heroes,https://www.youtube.com/watch?v=TauPQQHcc-s&list=PLetVBy8dOXhRraJbS43FcFJ6mDn-X6DsH
The_Art_of_war,https://www.youtube.com/watch?v=icqP8iFZoWM&list=PL1AVOjyvtJS37wR9aqE0tl_G4UdkLt113
Carolus_rex,https://www.youtube.com/watch?v=vQosYSkdldo&list=PLplyGFG2whENEY233ePRU3i6AkRLVyKtI
Last_stand,https://www.youtube.com/watch?v=hm-PT_FdAJU&list=PLA_zjX3swAf5CUJYtg208KNrFPEEWmW24
Great_war,https://www.youtube.com/watch?v=t8qJi7HURFA&list=PLA_zjX3swAf6_w-MNVZNLG8bGbKBhZP4G
Primo_Victoria,https://www.youtube.com/watch?v=UQ-Fb90GBhE&list=PLqLNpG5ANtp7_TcwQibLKSgUZveVAzG-U
--Amon Amarth
Twilight_of_the_thunder_god,https://www.youtube.com/watch?v=JFYVcz7h3o0&list=PLNv-_8qqB4UV0ipLYImWgTPeTETu_6aOK
Deciever_of_the_gods,https://www.youtube.com/watch?v=bsuIQM0Hnb0&list=PLL44kuYYS8yn2i-ZIbCt3YxoWWGaGu_Nu
Surtur_Rising,https://www.youtube.com/watch?v=ttCz3xL-G94&list=PLL44kuYYS8ynLpohc2__PkqNF9DNwAV1F
Jomsviking,https://www.youtube.com/watch?v=D9aXJqd2M1Y&list=PLR2hpD3Bgaixk7kh1d75w4wE9M6iBWlHR
Father_of_norns,https://www.youtube.com/watch?v=EGgaPDgibKI&list=PL6KJfaRDdQ1Jb6D1dPvCc4-SociFsMF81
Berserker,https://www.youtube.com/watch?v=FBEP7sGpuoM&list=PL-PL4VP_s-3egjh3x9BWhlM0mHPHXd432
-- Disturbed
Immortalized,https://www.youtube.com/watch?v=caJhGhDqIeY&list=PLBJm3cmRcPkKd8UStq3qMMCCCZtDNhgXt
The_Sickness,https://www.youtube.com/watch?v=xXcI1JVbnEM&list=PLpFQV9RREDePMo9CiTd6yjLIKREQ7V-dz
The_lost_children,https://www.youtube.com/watch?v=Y0Bp9sZh_Qg&list=PLaKGqsgrt0cI4mAV-GDTK0BOQMPpbJZeD
Believe,https://www.youtube.com/watch?v=SbS2iOlwTTQ&list=PLaKGqsgrt0cIigofXgfeZWxmvnW6djUoj
Ten_thousand_fists,https://www.youtube.com/watch?v=ys6kLTv5qvI&list=PLrt8q5VvyNYdgaJPgGtF6wWb_6w-S7LLX
Indestructable,https://www.youtube.com/watch?v=kjRWG0tKD4A&list=PLGs3oaV3dpt78_RDClwTWCQP0Dsk7QQmk
Asylim,https://www.youtube.com/watch?v=Hy5u_no7vYM&list=PLaKGqsgrt0cIVZUmT6rqtcs1g-QZMcEwg
-- Bring me the horizon
Thats_the_spirit,https://www.youtube.com/watch?v=5Oc0ja19_GU&list=PLmGqppZSJ9nXHUioh-WAy7ne8I3nP4FOR
amo,https://www.youtube.com/watch?v=4NMGiwPZxUE&list=PLi8Dls8cfYJkK9wX6BJxbi6Ibq64wZmS-
Post_human,https://www.youtube.com/watch?v=dcGKVnEbi8E&list=PLdp3KzF76wW-O0C6sP8iFPvwZf6HwIZdh
There_is_a_hell,https://www.youtube.com/watch?v=Q1I6YPGSSHU&list=PLcZMZxR9uxC-IN_9TtGeMrjbbHUK53fZn
-- Twenty one pilots
Trench,https://www.youtube.com/watch?v=rYuBU7YzZ-c&list=PLsvpnLmgMjp_ibZan9OCtOA6qanF5PeoN
Blurryface,https://www.youtube.com/watch?v=f96v8g_dxOY&list=PLOKWFQpLe8pw2-qi3vqzI45uqounS3O3q
Vessel,https://www.youtube.com/watch?v=Vp3WQ_iWh3c&list=PLMQIWwyXUCCurJq1W1SEn5IPBE2AWvffZ
Scaled_and_icy,https://www.youtube.com/watch?v=6yEp6eqi5GQ&list=PLxA687tYuMWiRN3MiC20ReULtgNoBt8EO
-- Brothers of metal
Brothers_of_metal,https://www.youtube.com/watch?v=469fV_JzIwM&list=PLRT4aKhcw4OYSRxxsLV1DyI9exOv3Sn4k
Emblas_saga,https://www.youtube.com/watch?v=PPA_g36q3Zk&list=PLsycsvsculRiMT5RnrZbxkrzH6Jwz_wq7
-- Gloryhammer
Gloryhammer,https://www.youtube.com/watch?v=G2vcDqBNw7Y&list=PLnIYCNbqWfZigASnHTCIoLCSse0XPENn-
-- Fire from the gods
American_Sun,https://www.youtube.com/watch?v=b55ixu1HJgo&list=PLe3apZL_Iu2NIufmaTDYTDvlbJZkNyRDP
--Nothing more 
The_stories_we_tell_ourselves,https://www.youtube.com/watch?v=etLSL4VbjvE&list=PLzrRkSuSpF2Oaq2yKAkq4EopHiInxFszR
Nothing_more,https://www.youtube.com/watch?v=Jz0TuWvbQlw&list=PL-AQVh_ZPbqxLFGTUgBapyNloEIJSSqmJ
-- Slipknot
The_gray_chapter,https://www.youtube.com/watch?v=18tTyHB5r0o&list=PL6ogdCG3tAWh4AShzQ-ThtBrooCutrNpM
Slipknot,https://www.youtube.com/watch?v=-JLTuygKKb4&list=PL4YsnucVIwWrdrc4s0qDGvVzNnDEN-9GV
The_subliminal_verses,https://www.youtube.com/watch?v=AF6jiLQi_YI&list=PL4YsnucVIwWrCpzxnj0TYXUZy140Q7gUE
All_hope_is_gone,https://www.youtube.com/watch?v=tqnalRRCya8&list=PL4YsnucVIwWoxTGEgkOxWWTFHeGFrKS2W
-- Stone sour
Come_what_may,https://www.youtube.com/watch?v=RCqxtuTA9Jo&list=PL01XjHYXPLSNlvd1cykq4fIvW74U-Er0g
House_of_gold_and_bones_pt_1,https://www.youtube.com/watch?v=FurJD3BWWOU&list=PL01XjHYXPLSOtR7lagL1qgzK34QSdCehP
Audio_Secrecy,https://www.youtube.com/watch?v=y5Ns3VM6JJ4&list=PL01XjHYXPLSM85JC4fTPivPQzNTkrwwA9
Hydrograd,https://www.youtube.com/watch?v=m2A4f6-5_vk&list=PLJoHNkB4OG89_U4wfU3XA6h7lUy9iXnDQ
House_of_gold_and_bones_pt_2,https://www.youtube.com/watch?v=OMlbY-0ypt8&list=PL01XjHYXPLSMikJWw8FKLhjzJzgWuwnwE
-- Soad
Toxicity,https://www.youtube.com/watch?v=810zk7nqMLI&list=PLBFFB156E473F8A94 
Steal_this_album,https://www.youtube.com/watch?v=2SoAtEMbEDo&list=PLDA015ABEB01FC5E2
Hypnotize,https://www.youtube.com/watch?v=pix4wbbco70&list=PL09591A8B2C1B92A0
SOAD,https://www.youtube.com/watch?v=CjaPKab5Ehg&list=PL6ogdCG3tAWjJtl4V9XlnsDYEw62xovmc
Mezmerize,https://www.youtube.com/watch?v=3BfU7iKtyYY&list=PL7D08110A5D916123
-- Metallica
Master_of_puppets,https://www.youtube.com/watch?v=17E-zFb-0aE&list=PL6ogdCG3tAWiIOauDDXTvfTL-Gx4vz1Wt
Ride_the_lightning,https://www.youtube.com/watch?v=ZnCFWlso-UQ&list=PL_Dm-xhk4f3HgEyYE9bC1YQsdHTMKmseP
Hardwired,https://www.youtube.com/watch?v=uJqNKc-4-vQ&list=PLZ9DoO2uX9wW8zIGvcSLPHtzfKRWYNuCg
-- Black sabbath
Dehumanizer,https://www.youtube.com/watch?v=HHUoXc2c1Bg&list=PLBzBwYhHpqLK82tzGCQbjwAqud_6r7R3z
Mob_rules,https://www.youtube.com/watch?v=W_GGB9d5pIQ&list=PLBzBwYhHpqLLhWx0ch_8mXtj_4socQHBa
13,https://www.youtube.com/watch?v=kkcHZQ_hZWk&list=PL6ogdCG3tAWj-ANLZFr71SBrHiqmqx8iJ
Heaven_and_hell,https://www.youtube.com/watch?v=OnWsRUKGDeo
-- Dio
Holy_Diver,https://www.youtube.com/watch?v=rjCBV6o_DSE&list=PLaOal669EFBGz2icP_UFPY8_GGHF0wWYB
Master_of_the_moon,https://www.youtube.com/watch?v=HipGuzP2pw0&list=PLVVGIyJpdI3zaA6NyWDH9Lg97fGQ3MEmy
-- Trivium 
In_the_court_of_the_dragon,https://www.youtube.com/watch?v=3BwU4tXApdk&list=PLfiMjLyNWxebJfyjo6WXEIWyP75pItFWc
What_the_dead_men_say,https://www.youtube.com/watch?v=-NPKGYbcuCM&list=PLnDsl4g3YuAu4fev3uxbZ0mYTgw5eC_Wz
The_sin_and_the_sentence,https://www.youtube.com/watch?v=TNyFYvCyhdc&list=PLZ9DoO2uX9wUDRh1acrwhncH07tviEh2c
Vengence_falls,https://www.youtube.com/watch?v=-rUaFEu582E&list=PLZ9DoO2uX9wUob6lEYDGPUvgC7vPFQtTg
-- Starset
Divisions,https://www.youtube.com/watch?v=vKdiqVHRatA&list=PLi8Dls8cfYJlUa6r3wA4_FneD4UtnHhU6
Horizons,https://www.youtube.com/watch?v=pIRAelRsOq0&list=PLi8Dls8cfYJmLrYJS00oWxu9bPlYHWPh0
Transmissions,https://www.youtube.com/watch?v=VW3Zn4c9pVY&list=PLYy8AEL9qaUmERJN3TxYOWKHhgCLbxRGF
Vessels,https://www.youtube.com/watch?v=iRq4BqwyjBo&list=PLRPMu7rvR8Ldvkij69fXMvHD88rTloiJO
-- While she sleeps
Sleeps_society,https://www.youtube.com/watch?v=x_xD7y1wsok&list=PLfiMjLyNWxeYvhl90PuKkCBuZyRRH4exQ
So_what,https://www.youtube.com/watch?v=QMMgb5z_IEo&list=PLg-wLy1nFu_v7DmJQQotAjOLNzKrAzQvv
You_are_we,https://www.youtube.com/watch?v=TM7DKXxAlH0&list=PLy7u4ybXqU-QcysU8ugfUKxHxVU_cCPlD
-- Judas Priest
British_Steel,https://www.youtube.com/watch?v=ktYn7OZCN4c&list=PLymNFxwBo3tjsy_HQdenCQ1K4a5hrHv9t
Turbo_lover,https://www.youtube.com/watch?v=dp-KXWfisHA&list=PLaHPXz2US_n_viLVIg5RJ9oFSxWQINH4c
